Id,churn_prob
221300000002,0.035057356115430593
221300000020,0.08462547417730093
221300000097,0.08078241720795631
221300000148,0.14479986391961575
221300000166,0.07465339824557304
221300000216,0.03695959411561489
221300000232,0.04528035596013069
221300000267,0.11007444374263287
221300000269,0.1172734685242176
221300000330,0.16898026317358017
221300000381,0.30070555582642555
221300000440,0.03944977419450879
221300000499,0.036906447261571884
221300000505,0.06881720945239067
221300000538,0.09154435433447361
221300000549,0.045540750958025455
221300000574,0.1126740612089634
221300000617,0.08259880542755127
221300000678,0.1849171593785286
221300000697,0.0409267907962203
221300000926,0.2756913974881172
221300000929,0.04024552833288908
221300000997,0.04061688017100096
221300001018,0.05259187985211611
221300001076,0.0360952946357429
221300001129,0.044038325548172
221300001188,0.04075413849204779
221300001198,0.06612379383295774
221300001234,0.5000475570559502
221300001302,0.04670838173478842
221300001308,0.14190104231238365
221300001329,0.04308584285899997
221300001409,0.04492564406245947
221300001454,0.0719106774777174
221300001462,0.03805377520620823
221300001472,0.13105871714651585
221300001594,0.04321509273722768
221300001777,0.1318629626184702
221300001833,0.10565647669136524
221300001864,0.037535015027970076
221300001895,0.04248632863163948
221300001923,0.041448866948485374
221300001968,0.1328871939331293
221300001971,0.11133763566613197
221300002000,0.2436259128153324
221300002026,0.10023132152855396
221300002072,0.4590830057859421
221300002236,0.21774888411164284
221300002299,0.11661784537136555
221300002306,0.034868196584284306
221300002313,0.10385998524725437
221300002390,0.03448384162038565
221300002400,0.09211116470396519
221300002448,0.072235275991261
221300002491,0.45829612016677856
221300002541,0.03714199224486947
221300002544,0.3116270750761032
221300002569,0.18922429531812668
221300002612,0.04040033183991909
221300002644,0.04641905054450035
221300002659,0.09153545461595058
221300002682,0.11728126928210258
221300002683,0.04161094408482313
221300002698,0.08325810637325048
221300002714,0.3836658075451851
221300002731,0.0350212836638093
221300002735,0.03842323552817106
221300002767,0.07315047830343246
221300002826,0.04234588984400034
221300002834,0.1363621149212122
221300002838,0.06930383574217558
221300002854,0.040451526176184416
221300002894,0.22868962585926056
221300002900,0.041463041212409735
221300002929,0.282562080770731
221300002969,0.046896399930119514
221300003000,0.037607938051223755
221300003007,0.037178967613726854
221300003022,0.10916316509246826
221300003040,0.038520838133990765
221300003064,0.04872383875772357
221300003117,0.13689730502665043
221300003138,0.13492618314921856
221300003194,0.04798845760524273
221300003204,0.21138512715697289
221300003270,0.0785346319898963
221300003319,0.11277236416935921
221300003329,0.14550456777215004
221300003358,0.5109969303011894
221300003360,0.3816494047641754
221300003401,0.1328973900526762
221300003409,0.07489484269171953
221300003514,0.10223008878529072
221300003537,0.3996233195066452
221300003542,0.4417971447110176
221300003549,0.10009722039103508
221300003558,0.034706709906458855
221300003620,0.03607250843197107
221300003623,0.18938624113798141
221300003630,0.09360819309949875
221300003646,0.1412183754146099
221300003655,0.08969398960471153
221300003700,0.054418367333710194
221300003702,0.0370142450556159
221300003720,0.047567070461809635
221300003748,0.04107554070651531
221300003751,0.09472049586474895
221300003909,0.4422421529889107
221300003917,0.15667993761599064
221300003938,0.03447828395292163
221300003951,0.16265842504799366
221300004020,0.04370333766564727
221300004096,0.09154224395751953
221300004105,0.03583126328885555
221300004178,0.35966382175683975
221300004256,0.057885847985744476
221300004257,0.3615633547306061
221300004379,0.04773347033187747
221300004438,0.08341256994754076
221300004444,0.08286303095519543
221300004504,0.03679096698760986
221300004515,0.07293844688683748
221300004573,0.035817085299640894
221300004610,0.4364311993122101
221300004624,0.0387295875698328
221300004626,0.040201861411333084
221300004630,0.03640720061957836
221300004633,0.32833318784832954
221300004653,0.10303311236202717
221300004712,0.03747522225603461
221300004861,0.03981587989255786
221300004898,0.4467315450310707
221300004980,0.12399758957326412
221300004995,0.3822905495762825
221300005002,0.038993611466139555
221300005082,0.03887352766469121
221300005087,0.07196910958737135
221300005114,0.052782945334911346
221300005116,0.4309662878513336
221300005132,0.11623641848564148
221300005136,0.037940787617117167
221300005158,0.033843081910163164
221300005250,0.044353172183036804
221300005263,0.039872882422059774
221300005304,0.060628367587924004
221300005427,0.03759220149368048
221300005435,0.03566324058920145
221300005530,0.03610370820388198
221300005552,0.21720481663942337
221300005597,0.042267388664186
221300005612,0.12074249237775803
221300005760,0.11861412599682808
221300005885,0.0931220930069685
221300005887,0.036963104736059904
221300005890,0.09533470496535301
221300005893,0.04483292764052749
221300005937,0.20275907963514328
221300005978,0.28623880445957184
221300005979,0.5511849671602249
221300005981,0.43143776059150696
221300005989,0.4991742894053459
221300006044,0.11313764564692974
221300006050,0.0409500477835536
221300006059,0.03709264937788248
221300006063,0.04407188855111599
221300006103,0.03863208834081888
221300006116,0.1642396729439497
221300006164,0.27310214936733246
221300006166,0.03873631078749895
221300006170,0.040641258005052805
221300006186,0.05109658744186163
221300006248,0.1542257759720087
221300006326,0.12341239489614964
221300006363,0.04144616797566414
221300006388,0.15640611946582794
221300006403,0.3663511648774147
221300006420,0.039955709129571915
221300006439,0.09494526870548725
221300006577,0.21211467310786247
221300006593,0.05153621453791857
221300006610,0.03798615839332342
221300006619,0.27757667005062103
221300006630,0.145007548853755
